"UTC Timestamp","Plugin","Event","Description"
"2016-04-18 18:32:52.900000","Datausage","live_usage","brstaged (Bundle ID: brstaged, ID: 165) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","MobileSMSd (Bundle ID: MobileSMSd, ID: 207) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","netservcomd (Bundle ID: netservcomd, ID: 213) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","seraccountd (Bundle ID: seraccountd, ID: 225) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","appccntd (Bundle ID: appccntd, ID: 160) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","xpccfd (Bundle ID: xpccfd, ID: 231) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","rlaccountd (Bundle ID: rlaccountd, ID: 221) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","dhcp4d (Bundle ID: dhcp4d, ID: 180) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","pcsd (Bundle ID: pcsd, ID: 217) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","JarvisPluginMgr (Bundle ID: JarvisPluginMgr, ID: 195) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","launchafd (Bundle ID: launchafd, ID: 197) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","msgacntd (Bundle ID: msgacntd, ID: 209) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","com.apple.rapports.events (Bundle ID: com.apple.rapports.events, ID: 172) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","contextstoremgrd (Bundle ID: contextstoremgrd, ID: 177) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","mptbd (Bundle ID: mptbd, ID: 208) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","PDPDialogs (Bundle ID: PDPDialogs, ID: 218) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","logseld (Bundle ID: logseld, ID: 204) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","passsd (Bundle ID: passsd, ID: 215) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","roleaboutd (Bundle ID: roleaboutd, ID: 222) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","aggregatenotd (Bundle ID: aggregatenotd, ID: 159) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
UTC Timestamp,Plugin,Event,Description
2016-04-18 18:32:52.900000,Datausage,live_usage,"contextstoremgrd (Bundle ID: contextstoremgrd, ID: 177) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"tisppd (Bundle ID: tisppd, ID: 233) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"llmdwatchd (Bundle ID: llmdwatchd, ID: 201) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"roleaccountd (Bundle ID: roleaccountd, ID: 223) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"accountpfd (Bundle ID: accountpfd, ID: 157) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"smmsgingd (Bundle ID: smmsgingd, ID: 227) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"Diagnostic-2543 (Bundle ID: Diagnostic-2543, ID: 181) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"brstaged (Bundle ID: brstaged, ID: 165) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"bundpwrd (Bundle ID: bundpwrd, ID: 167) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"nehelprd (Bundle ID: nehelprd, ID: 212) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"comsercvd (Bundle ID: comsercvd, ID: 175) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"gatekeeperd (Bundle ID: gatekeeperd, ID: 192) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"ABSCarryLog (Bundle ID: ABSCarryLog, ID: 156) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"locserviced (Bundle ID: locserviced, ID: 203) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"aggregatenotd (Bundle ID: aggregatenotd, ID: 159) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"frtipd (Bundle ID: frtipd, ID: 190) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"CommsCenterRootHelper (Bundle ID: CommsCenterRootHelper, ID: 173) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"com.apple.rapports.events (Bundle ID: com.apple.rapports.events, ID: 172) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"logseld (Bundle ID: logseld, ID: 204) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"appccntd (Bundle ID: appccntd, ID: 160) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"eventfssd (Bundle ID: eventfssd, ID: 184) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"jlmvskrd (Bundle ID: jlmvskrd, ID: 196) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"ctrlfs (Bundle ID: ctrlfs, ID: 179) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"bluetoothfs (Bundle ID: bluetoothfs, ID: 163) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"natgd (Bundle ID: natgd, ID: 210) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"gssdp (Bundle ID: gssdp, ID: 194) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"wifip2ppd (Bundle ID: wifip2ppd, ID: 235) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"ReminderIntentsUIExtension (Bundle ID: ReminderIntentsUIExtension, ID: 220) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"eventsfssd (Bundle ID: eventsfssd, ID: 185) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"boardframed (Bundle ID: boardframed, ID: 164) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"rlaccountd (Bundle ID: rlaccountd, ID: 221) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"ckkeyrollfd (Bundle ID: ckkeyrollfd, ID: 170) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"Diagnosticd (Bundle ID: Diagnosticd, ID: 182) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"fnotifyd (Bundle ID: fnotifyd, ID: 232) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"fservernetd (Bundle ID: fservernetd, ID: 191) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"JarvisPluginMgr (Bundle ID: JarvisPluginMgr, ID: 195) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"otpgrefd (Bundle ID: otpgrefd, ID: 214) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"GoldenGate (Bundle ID: GoldenGate, ID: 193) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"corecomnetd (Bundle ID: corecomnetd, ID: 178) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"Diagnostics-2543 (Bundle ID: Diagnostics-2543, ID: 183) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"libtouchregd (Bundle ID: libtouchregd, ID: 200) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"MobileSMSd (Bundle ID: MobileSMSd, ID: 207) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"mobileargd (Bundle ID: mobileargd, ID: 206) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"cfprefssd (Bundle ID: cfprefssd, ID: 168) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"lobbrogd (Bundle ID: lobbrogd, ID: 202) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"misbrigd (Bundle ID: misbrigd, ID: 205) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"pstid (Bundle ID: pstid, ID: 219) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"PDPDialogs (Bundle ID: PDPDialogs, ID: 218) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"eventstorpd (Bundle ID: eventstorpd, ID: 186) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"passsd (Bundle ID: passsd, ID: 215) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"msgacntd (Bundle ID: msgacntd, ID: 209) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"comnetd (Bundle ID: comnetd, ID: 174) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"libbmanaged (Bundle ID: libbmanaged, ID: 199) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"pcsd (Bundle ID: pcsd, ID: 217) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"faskeepd (Bundle ID: faskeepd, ID: 187) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"mptbd (Bundle ID: mptbd, ID: 208) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"updaterd (Bundle ID: updaterd, ID: 234) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"confinstalld (Bundle ID: confinstalld, ID: 176) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"seraccountd (Bundle ID: seraccountd, ID: 225) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"keybrd (Bundle ID: keybrd, ID: 230) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"roleaboutd (Bundle ID: roleaboutd, ID: 222) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"ckeblld (Bundle ID: ckeblld, ID: 169) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"launchrexd (Bundle ID: launchrexd, ID: 198) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"dhcp4d (Bundle ID: dhcp4d, ID: 180) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"setframed (Bundle ID: setframed, ID: 226) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"payload (Bundle ID: payload, ID: 216) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"com.apple.Mappit.SnapshotService (Bundle ID: com.apple.Mappit.SnapshotService, ID: 171) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"bfrgbd (Bundle ID: bfrgbd, ID: 161) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"netservcomd (Bundle ID: netservcomd, ID: 213) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"xpccfd (Bundle ID: xpccfd, ID: 231) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"rolexd (Bundle ID: rolexd, ID: 224) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"bh (Bundle ID: bh, ID: 162) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"vm_stats (Bundle ID: vm_stats, ID: 229) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"neagentd (Bundle ID: neagentd, ID: 211) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"stagingd (Bundle ID: stagingd, ID: 228) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"launchafd (Bundle ID: launchafd, ID: 197) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"actmanaged (Bundle ID: actmanaged, ID: 158) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"fmld (Bundle ID: fmld, ID: 189) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
2016-04-18 18:32:52.900000,Datausage,live_usage,"fdlibframed (Bundle ID: fdlibframed, ID: 188) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"UTC Timestamp","Plugin","Event","Description"
"2016-04-18 18:32:52.900000","Datausage","live_usage","pcsd (Bundle ID: pcsd, ID: 217) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","ctrlfs (Bundle ID: ctrlfs, ID: 179) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","llmdwatchd (Bundle ID: llmdwatchd, ID: 201) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","frtipd (Bundle ID: frtipd, ID: 190) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","payload (Bundle ID: payload, ID: 216) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","PDPDialogs (Bundle ID: PDPDialogs, ID: 218) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","vm_stats (Bundle ID: vm_stats, ID: 229) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","seraccountd (Bundle ID: seraccountd, ID: 225) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","fservernetd (Bundle ID: fservernetd, ID: 191) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","nehelprd (Bundle ID: nehelprd, ID: 212) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","pstid (Bundle ID: pstid, ID: 219) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","msgacntd (Bundle ID: msgacntd, ID: 209) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","bfrgbd (Bundle ID: bfrgbd, ID: 161) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","brstaged (Bundle ID: brstaged, ID: 165) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","eventstorpd (Bundle ID: eventstorpd, ID: 186) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","contextstoremgrd (Bundle ID: contextstoremgrd, ID: 177) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","libtouchregd (Bundle ID: libtouchregd, ID: 200) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","ckeblld (Bundle ID: ckeblld, ID: 169) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","faskeepd (Bundle ID: faskeepd, ID: 187) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","netservcomd (Bundle ID: netservcomd, ID: 213) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","dhcp4d (Bundle ID: dhcp4d, ID: 180) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","xpccfd (Bundle ID: xpccfd, ID: 231) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","ReminderIntentsUIExtension (Bundle ID: ReminderIntentsUIExtension, ID: 220) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","bluetoothfs (Bundle ID: bluetoothfs, ID: 163) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","eventfssd (Bundle ID: eventfssd, ID: 184) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","mobileargd (Bundle ID: mobileargd, ID: 206) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","rlaccountd (Bundle ID: rlaccountd, ID: 221) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","comsercvd (Bundle ID: comsercvd, ID: 175) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","Diagnostic-2543 (Bundle ID: Diagnostic-2543, ID: 181) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","mptbd (Bundle ID: mptbd, ID: 208) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","natgd (Bundle ID: natgd, ID: 210) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","eventsfssd (Bundle ID: eventsfssd, ID: 185) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","Diagnostics-2543 (Bundle ID: Diagnostics-2543, ID: 183) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","setframed (Bundle ID: setframed, ID: 226) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","fdlibframed (Bundle ID: fdlibframed, ID: 188) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","com.apple.rapports.events (Bundle ID: com.apple.rapports.events, ID: 172) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","misbrigd (Bundle ID: misbrigd, ID: 205) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","CommsCenterRootHelper (Bundle ID: CommsCenterRootHelper, ID: 173) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","accountpfd (Bundle ID: accountpfd, ID: 157) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","fmld (Bundle ID: fmld, ID: 189) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","bh (Bundle ID: bh, ID: 162) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","smmsgingd (Bundle ID: smmsgingd, ID: 227) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","corecomnetd (Bundle ID: corecomnetd, ID: 178) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","roleaccountd (Bundle ID: roleaccountd, ID: 223) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","aggregatenotd (Bundle ID: aggregatenotd, ID: 159) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","tisppd (Bundle ID: tisppd, ID: 233) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","ckkeyrollfd (Bundle ID: ckkeyrollfd, ID: 170) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","confinstalld (Bundle ID: confinstalld, ID: 176) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","JarvisPluginMgr (Bundle ID: JarvisPluginMgr, ID: 195) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","cfprefssd (Bundle ID: cfprefssd, ID: 168) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
"2016-04-18 18:32:52.900000","Datausage","live_usage","jlmvskrd (Bundle ID: jlmvskrd, ID: 196) WIFI IN: None, WIFI OUT: None - WWAN IN: None, WWAN OUT: None"
